r_id,t_id
295765,10
295765,4
295765,35
295765,21
295765,11
295765,22
295765,5
295765,55
295765,66
295765,8
295765,25
295765,26
295765,15
295765,83
295765,16
295765,92
295765,28
295765,29
295765,30
295765,44
295765,73
295765,18
295765,170
295765,350
295765,42
295765,43
295765,32
350764,2
350764,3
350764,10
350764,4
350764,103
350764,7
350764,12
350764,66
350764,39
350764,32
350764,65
181532,196
181532,54
181532,2
181532,3
181532,10
181532,4
181532,240
181532,124
181532,13
181532,159
181532,15
181532,53
464015,2
464015,3
464015,4
464015,24
464015,48
464015,8
464015,15
464015,17
464015,18
464015,33
464015,65
242023,20
242023,2
242023,3
242023,4
242023,21
242023,11
242023,22
242023,5
242023,98
242023,8
242023,25
242023,255
242023,15
242023,16
242023,28
242023,29
242023,30
242023,18
242023,32
242023,33
177455,146
177455,54
177455,2
177455,3
177455,10
177455,4
177455,58
177455,202
177455,59
177455,13
177455,8
177455,87
177455,82
177455,296
177455,70
177455,119
177455,205
177455,53
177455,76
177455,33
120517,54
120517,2
120517,3
120517,10
120517,4
120517,58
120517,124
120517,121
120517,15
120517,16
120517,284
120517,17
120517,18
120517,53
120517,187
120517,76
120517,123
120517,32
349423,54
349423,2
349423,3
349423,4
349423,7
349423,9
349423,46
220696,54
220696,2
220696,3
220696,10
220696,4
220696,35
220696,21
220696,80
220696,55
220696,136
220696,115
220696,13
220696,129
220696,8
220696,87
220696,61
220696,38
220696,26
220696,137
220696,15
220696,207
220696,17
220696,163
220696,107
220696,18
220696,324
220696,76
220696,32
42125,77
42125,2
42125,3
42125,10
42125,34
42125,4
42125,35
42125,11
42125,22
42125,48
42125,240
42125,13
42125,8
42125,67
42125,232
42125,239
42125,61
42125,139
42125,100
42125,70
42125,125
42125,15
42125,83
42125,16
42125,28
42125,84
42125,29
42125,30
42125,40
42125,17
42125,51
42125,44
42125,18
42125,42
42125,76
42125,102
42125,65
280874,1
280874,2
280874,3
280874,10
280874,34
280874,4
280874,35
280874,359
280874,58
280874,111
280874,174
280874,360
280874,213
280874,358
280874,220
280874,361
280874,362
280874,363
280874,42
280874,154
280874,47
280874,155
280874,97
300575,1
300575,2
300575,3
300575,4
300575,11
300575,55
300575,15
300575,16
300575,28
300575,18
11266,79
11266,77
11266,2
11266,3
11266,34
11266,4
11266,36
11266,11
11266,22
11266,90
11266,37
11266,178
11266,8
11266,25
11266,110
11266,70
11266,15
11266,28
11266,29
11266,30
11266,17
11266,73
11266,18
11266,76
11266,32
11266,33
112341,54
112341,2
112341,3
112341,34
112341,4
112341,35
112341,268
112341,7
112341,300
112341,129
112341,38
112341,105
112341,9
112341,15
112341,71
112341,229
112341,51
112341,42
112341,43
112341,109
112341,76
486196,54
486196,2
486196,3
486196,10
486196,4
486196,21
486196,58
486196,59
486196,129
486196,277
486196,260
486196,82
486196,53
486196,108
486196,76
486196,32
486196,47
486196,155
486196,298
333335,1
333335,2
333335,4
333335,5
333335,94
333335,8
333335,15
333335,106
333335,17
333335,107
333335,18
333335,33
345993,2
345993,3
345993,10
345993,34
345993,4
345993,58
345993,59
345993,174
345993,167
345993,82
345993,53
345993,108
345993,65
370949,54
370949,2
370949,4
370949,22
370949,15
370949,16
370949,28
370949,29
370949,44
370949,18
426424,77
426424,2
426424,3
426424,10
426424,34
426424,4
426424,35
426424,58
426424,55
426424,225
426424,157
426424,13
426424,238
426424,8
426424,232
426424,139
426424,364
426424,84
426424,53
426424,31
426424,242
426424,33
426424,65
332561,20
332561,2
332561,3
332561,4
332561,35
332561,294
332561,24
332561,8
332561,87
332561,70
332561,96
332561,76
101533,2
101533,3
101533,10
101533,34
101533,4
101533,35
101533,36
101533,22
101533,140
101533,37
101533,129
101533,27
101533,15
101533,28
101533,40
101533,229
101533,41
101533,44
101533,141
101533,18
101533,31
101533,42
101533,109
101533,76
101533,32
101533,65
449831,77
449831,20
449831,2
449831,3
449831,10
449831,34
449831,4
449831,35
449831,11
449831,5
449831,55
449831,13
449831,300
449831,8
449831,60
449831,38
449831,88
449831,26
449831,15
449831,16
449831,28
449831,30
449831,17
449831,51
449831,44
449831,18
449831,33
288189,54
288189,2
288189,10
288189,4
288189,49
288189,136
288189,116
288189,8
288189,137
288189,231
288189,53
288189,31
288189,192
288189,33
504681,2
504681,3
504681,10
504681,34
504681,4
504681,58
504681,115
504681,111
504681,13
504681,177
504681,129
504681,67
504681,230
504681,218
504681,213
504681,220
504681,76
504681,65
213158,2
213158,3
213158,4
213158,7
213158,200
213158,47
213158,173
213158,65
19029,54
19029,2
19029,3
19029,4
19029,132
19029,7
19029,144
19029,15
142518,2
142518,3
142518,10
142518,34
142518,4
142518,35
142518,36
142518,80
142518,136
142518,37
142518,178
142518,8
142518,87
142518,61
142518,104
142518,137
142518,100
142518,15
142518,71
142518,189
142518,288
142518,76
142518,102
142518,33
234679,54
234679,2
234679,3
234679,10
234679,4
234679,35
234679,140
234679,48
234679,195
234679,66
234679,129
234679,8
234679,87
234679,282
234679,15
234679,211
234679,101
234679,74
234679,184
234679,96
234679,109
234679,76
234679,33
220678,54
220678,2
220678,3
220678,10
220678,34
220678,4
220678,35
220678,58
220678,13
220678,281
220678,67
220678,60
220678,15
220678,119
220678,17
220678,18
220678,53
220678,57
46541,77
46541,2
46541,3
46541,10
46541,4
46541,22
46541,23
46541,24
46541,48
46541,195
46541,66
46541,129
46541,8
46541,260
46541,27
46541,15
46541,16
46541,28
46541,29
46541,44
46541,18
46541,31
46541,76
46541,65
99890,54
99890,2
99890,3
99890,10
99890,4
99890,132
99890,7
99890,136
99890,144
99890,15
99890,32
406672,2
406672,3
406672,4
406672,80
406672,15
406672,16
406672,30
406672,18
406672,65
241957,1
241957,2
241957,3
241957,10
241957,34
241957,4
241957,35
241957,36
241957,103
241957,22
241957,80
241957,55
241957,157
241957,37
241957,120
241957,8
241957,38
241957,25
241957,353
241957,15
241957,40
241957,51
241957,18
241957,31
241957,96
241957,42
241957,32
241957,47
241957,155
241957,33
241957,298
325028,54
325028,2
325028,10
325028,4
325028,136
325028,116
325028,137
325028,31
325028,192
367750,54
367750,2
367750,3
367750,10
367750,34
367750,4
367750,36
367750,55
367750,136
367750,128
367750,26
367750,137
367750,15
381307,79
381307,1
381307,2
381307,3
381307,10
381307,4
381307,7
381307,12
381307,66
381307,8
381307,15
381307,92
381307,73
381307,101
381307,142
381307,143
381307,113
269850,54
269850,2
269850,3
269850,4
269850,5
269850,185
269850,58
269850,8
269850,38
269850,15
269850,119
20409,1
20409,2
20409,3
20409,10
20409,34
20409,4
20409,35
20409,36
20409,5
20409,48
20409,58
20409,55
20409,124
20409,157
20409,13
20409,37
20409,8
20409,38
20409,70
20409,15
20409,40
20409,51
20409,305
20409,53
20409,31
20409,280
20409,42
20409,76
265612,54
265612,2
265612,3
265612,10
265612,34
265612,4
265612,35
265612,268
265612,80
265612,48
265612,111
265612,13
265612,300
265612,8
265612,45
265612,81
265612,112
265612,15
265612,84
265612,114
265612,153
265612,96
265612,47
222608,54
222608,2
222608,3
222608,10
222608,4
222608,35
222608,22
222608,240
222608,116
222608,8
222608,87
222608,287
222608,15
222608,16
222608,28
222608,84
222608,29
222608,30
222608,51
222608,44
222608,18
222608,31
222608,308
289459,54
289459,2
289459,3
289459,4
289459,5
289459,80
289459,48
289459,195
289459,8
289459,87
289459,104
289459,33
409156,20
409156,2
409156,4
409156,35
409156,21
409156,22
409156,5
409156,8
409156,38
409156,15
409156,28
409156,29
409156,18
409156,57
409156,32
409156,33
98660,54
98660,2
98660,3
98660,10
98660,4
98660,35
98660,156
98660,55
98660,13
98660,129
98660,8
98660,148
98660,60
98660,61
98660,15
98660,17
98660,18
98660,271
98660,96
98660,109
98660,76
98660,47
98660,155
261493,20
261493,2
261493,3
261493,10
261493,4
261493,35
261493,58
261493,136
261493,38
261493,137
261493,15
261493,52
261493,57
261493,42
261493,32
137725,20
137725,2
137725,3
137725,10
137725,34
137725,4
137725,35
137725,36
137725,6
137725,7
137725,37
137725,8
137725,87
137725,38
137725,105
137725,26
137725,9
137725,14
137725,27
137725,70
137725,15
137725,40
137725,229
137725,51
137725,72
137725,73
137725,52
137725,31
137725,42
137725,43
137725,109
137725,76
407051,2
407051,3
407051,10
407051,34
407051,4
407051,58
407051,13
407051,67
407051,117
407051,65
36474,77
36474,2
36474,3
36474,10
36474,34
36474,4
36474,35
36474,36
36474,11
36474,22
36474,132
36474,7
36474,66
36474,37
36474,129
36474,25
36474,81
36474,144
36474,15
36474,16
36474,28
36474,84
36474,29
36474,30
36474,40
36474,44
36474,18
36474,42
36474,76
36474,32
36474,65
113299,1
113299,2
113299,3
113299,4
113299,35
113299,103
113299,257
113299,7
113299,129
113299,8
113299,38
113299,9
113299,15
113299,71
113299,57
113299,76
113299,32
113299,297
61344,20
61344,2
61344,3
61344,10
61344,4
61344,35
61344,22
61344,12
61344,202
61344,8
61344,147
61344,25
61344,88
61344,26
61344,15
61344,83
61344,16
61344,28
61344,29
61344,30
61344,205
61344,44
61344,18
61344,42
61344,33
61344,97
263468,54
263468,2
263468,3
263468,34
263468,4
263468,35
263468,294
263468,24
263468,177
263468,67
263468,96
263468,57
263468,76
110822,20
110822,2
110822,3
110822,10
110822,4
110822,22
110822,48
110822,58
110822,116
110822,111
110822,8
110822,87
110822,15
110822,28
110822,29
110822,44
110822,164
110822,18
110822,31
110822,114
139555,1
139555,2
139555,3
139555,10
139555,34
139555,4
139555,35
139555,48
139555,58
139555,136
139555,129
139555,8
139555,67
139555,61
139555,38
139555,117
139555,137
139555,130
139555,15
139555,50
139555,40
139555,53
139555,324
139555,42
139555,154
139555,76
139555,47
139555,155
46485,1
46485,2
46485,3
46485,10
46485,34
46485,4
46485,35
46485,36
46485,48
46485,12
46485,55
46485,13
46485,128
46485,8
46485,60
46485,61
46485,278
46485,70
46485,83
46485,189
46485,190
46485,63
46485,305
46485,42
46485,76
18855,54
18855,2
18855,3
18855,10
18855,34
18855,4
18855,35
18855,36
18855,7
18855,136
18855,66
18855,129
18855,8
18855,148
18855,45
18855,239
18855,61
18855,38
18855,150
18855,9
18855,138
18855,15
18855,71
18855,84
18855,42
18855,109
18855,76
18855,32
18855,47
387561,2
387561,3
387561,4
387561,7
387561,8
387561,78
387561,65
317646,54
317646,2
317646,3
317646,10
317646,4
317646,35
317646,103
317646,201
317646,7
317646,61
317646,69
317646,14
317646,32
305114,54
305114,2
305114,3
305114,10
305114,34
305114,4
305114,35
305114,58
305114,55
305114,13
305114,281
305114,8
305114,67
305114,159
305114,60
305114,26
305114,15
305114,153
305114,42
305114,154
305114,47
305114,155
307990,1
307990,2
307990,3
307990,10
307990,34
307990,4
307990,35
307990,11
307990,22
307990,80
307990,12
307990,13
307990,281
307990,67
307990,287
307990,81
307990,15
307990,16
307990,28
307990,84
307990,29
307990,30
307990,17
307990,44
307990,18
307990,153
307990,19
307990,42
307990,154
307990,32
307990,47
307990,173
122073,1
122073,2
122073,3
122073,10
122073,34
122073,4
122073,35
122073,36
122073,294
122073,24
122073,7
122073,66
122073,188
122073,67
122073,60
122073,61
122073,15
122073,16
122073,18
122073,101
122073,143
122073,96
186379,54
186379,2
186379,3
186379,34
186379,4
186379,35
186379,36
186379,132
186379,7
186379,37
186379,8
186379,26
186379,144
186379,15
186379,40
186379,365
186379,51
186379,191
186379,366
186379,42
186379,43
124482,2
124482,3
124482,10
124482,4
124482,7
124482,9
124482,14
124482,46
124482,15
124482,16
124482,18
124482,65
66044,77
66044,2
66044,3
66044,10
66044,34
66044,4
66044,140
66044,136
66044,13
66044,67
66044,26
66044,117
66044,137
66044,15
66044,141
66044,19
66044,65
73637,196
73637,77
73637,2
73637,3
73637,10
73637,34
73637,4
73637,35
73637,36
73637,5
73637,58
73637,124
73637,37
73637,129
73637,8
73637,68
73637,60
73637,61
73637,278
73637,15
73637,189
73637,63
73637,53
73637,96
73637,42
73637,154
73637,76
73637,47
73637,65
71312,1
71312,2
71312,3
71312,10
71312,34
71312,4
71312,36
71312,140
71312,58
71312,49
71312,128
71312,129
71312,329
71312,15
71312,231
71312,53
71312,76
203599,20
203599,2
203599,3
203599,10
203599,34
203599,4
203599,35
203599,80
203599,136
203599,8
203599,67
203599,147
203599,87
203599,60
203599,26
203599,89
203599,104
203599,137
203599,15
203599,96
203599,42
203599,154
203599,33
203599,97
42336,20
42336,2
42336,3
42336,34
42336,4
42336,35
42336,36
42336,21
42336,11
42336,22
42336,5
42336,98
42336,37
42336,8
42336,38
42336,25
42336,99
42336,15
42336,16
42336,28
42336,29
42336,30
42336,44
42336,18
42336,32
291998,20
291998,2
291998,3
291998,4
291998,5
291998,294
291998,24
291998,8
291998,88
291998,26
291998,15
291998,33
520443,2
520443,3
520443,4
520443,11
520443,22
520443,5
520443,90
520443,8
520443,25
520443,15
520443,16
520443,28
520443,29
520443,44
520443,18
520443,65
71765,1
71765,2
71765,3
71765,10
71765,4
71765,98
71765,136
71765,14
71765,70
71765,15
71765,76
71765,32
188136,1
188136,2
188136,3
188136,4
188136,7
188136,26
188136,9
188136,15
146876,1
146876,2
146876,3
146876,10
146876,4
146876,58
146876,59
146876,82
146876,53
130081,54
130081,2
130081,3
130081,10
130081,4
130081,132
130081,7
130081,8
130081,38
130081,144
130081,14
130081,15
130081,33
60866,1
60866,2
60866,3
60866,10
60866,34
60866,4
60866,36
60866,11
60866,5
60866,55
60866,66
60866,8
60866,15
60866,16
60866,30
60866,18
60866,134
327918,54
327918,2
327918,3
327918,10
327918,34
327918,4
327918,80
327918,55
327918,13
327918,8
327918,67
327918,87
327918,26
327918,117
327918,15
327918,16
327918,28
327918,30
327918,17
327918,305
327918,18
327918,33
192496,79
192496,54
192496,2
192496,3
192496,10
192496,34
192496,4
192496,36
192496,58
192496,202
192496,37
192496,161
192496,8
192496,87
192496,203
192496,15
192496,92
192496,51
192496,72
192496,73
383861,2
383861,3
383861,4
383861,7
383861,9
383861,46
383861,315
383861,65
384125,54
384125,2
384125,3
384125,4
384125,12
384125,267
235732,20
235732,2
235732,3
235732,10
235732,4
235732,35
235732,11
235732,22
235732,48
235732,12
235732,195
235732,66
235732,13
235732,8
235732,147
235732,38
235732,105
235732,26
235732,260
235732,15
235732,16
235732,28
235732,229
235732,44
235732,52
235732,18
235732,134
235732,158
235732,57
235732,109
235732,33
235732,97
83583,2
83583,3
83583,10
83583,4
83583,58
83583,59
83583,82
83583,53
83583,65
264257,2
264257,3
264257,10
264257,4
264257,35
264257,58
264257,157
264257,61
264257,88
264257,26
264257,15
264257,119
264257,84
264257,40
264257,31
264257,42
264257,65
130322,79
130322,20
130322,2
130322,3
130322,10
130322,34
130322,4
130322,35
130322,21
130322,22
130322,94
130322,58
130322,157
130322,111
130322,174
130322,357
130322,8
130322,87
130322,60
130322,213
130322,70
130322,15
130322,119
130322,29
130322,30
130322,358
130322,106
130322,17
130322,51
130322,299
130322,73
130322,107
130322,18
130322,31
130322,275
130322,220
130322,76
130322,32
130322,97
71516,77
71516,2
71516,3
71516,10
71516,4
71516,5
71516,58
71516,8
71516,204
71516,53
71516,76
328726,54
328726,2
328726,3
328726,10
328726,4
328726,35
328726,80
328726,58
328726,59
328726,8
328726,60
328726,38
328726,15
328726,106
328726,51
328726,107
328726,53
328726,96
210601,20
210601,2
210601,3
210601,4
210601,35
210601,103
210601,98
210601,8
210601,60
210601,61
210601,255
210601,32
210601,33
195850,2
195850,10
195850,4
195850,124
195850,53
195850,187
195850,65
174742,54
174742,2
174742,3
174742,4
174742,22
174742,23
174742,24
174742,48
174742,195
174742,8
174742,15
174742,16
174742,18
224740,2
224740,3
224740,4
224740,7
224740,78
224740,65
420294,20
420294,2
420294,3
420294,4
420294,6
420294,7
420294,9
253492,20
253492,2
253492,10
253492,4
253492,35
253492,8
253492,139
253492,14
253492,84
253492,32
253492,33
326351,1
326351,2
326351,3
326351,10
326351,4
326351,48
326351,13
326351,8
326351,87
326351,26
326351,70
326351,15
326351,50
326351,216
326351,76
326351,47
326351,155
469773,54
469773,2
469773,3
469773,10
469773,34
469773,4
469773,35
469773,36
469773,11
469773,7
469773,37
469773,61
469773,78
469773,14
469773,15
469773,189
469773,18
469773,298
446834,77
446834,2
446834,3
446834,10
446834,34
446834,4
446834,35
446834,58
446834,49
446834,13
446834,67
446834,117
446834,15
446834,40
446834,17
446834,231
446834,18
446834,53
446834,242
446834,42
446834,65
173517,1
173517,2
173517,3
173517,10
173517,34
173517,4
173517,58
173517,49
173517,13
173517,174
173517,119
173517,358
173517,305
173517,53
173517,131
173517,97
52236,20
52236,2
52236,3
52236,10
52236,4
52236,21
52236,5
52236,98
52236,24
52236,48
52236,66
52236,8
52236,100
52236,198
52236,76
52236,102
52236,32
52236,47
52236,173
52236,33
349409,10
349409,4
349409,5
349409,202
349409,8
349409,204
349409,51
349409,205
349409,76
92486,2
92486,3
92486,10
92486,34
92486,4
92486,58
92486,59
92486,174
92486,82
92486,15
92486,53
92486,65
387876,2
387876,3
387876,10
387876,4
387876,5
387876,24
387876,136
387876,124
387876,8
387876,137
387876,138
387876,15
387876,17
387876,18
387876,53
387876,126
387876,65
285345,79
285345,2
285345,3
285345,10
285345,4
285345,35
285345,21
285345,5
285345,98
285345,66
285345,8
285345,38
285345,88
285345,26
285345,99
285345,15
285345,16
285345,28
285345,198
285345,30
285345,73
285345,18
285345,170
285345,248
285345,42
285345,43
285345,32
285345,33
285345,65
342791,20
342791,2
342791,3
342791,10
342791,34
342791,4
342791,35
342791,36
342791,98
342791,66
342791,37
342791,179
342791,8
342791,67
342791,68
342791,87
342791,61
342791,91
342791,150
342791,88
342791,26
342791,367
342791,255
342791,339
342791,15
342791,190
342791,41
342791,73
342791,134
342791,74
342791,75
342791,368
342791,42
342791,76
342791,47
342791,173
342791,33
310146,20
310146,2
310146,3
310146,10
310146,4
310146,35
310146,11
310146,22
310146,5
310146,132
310146,7
310146,66
310146,8
310146,169
310146,87
310146,25
310146,81
310146,144
310146,15
310146,16
310146,28
310146,84
310146,29
310146,44
310146,18
310146,101
310146,143
310146,42
310146,43
310146,76
16091,20
16091,2
16091,3
16091,10
16091,4
16091,35
16091,21
16091,11
16091,22
16091,5
16091,80
16091,7
16091,66
16091,8
16091,60
16091,61
16091,38
16091,26
16091,70
16091,15
16091,16
16091,28
16091,30
16091,44
16091,18
16091,76
16091,32
228846,20
228846,2
228846,3
228846,10
228846,34
228846,4
228846,35
228846,21
228846,24
228846,48
228846,195
228846,136
228846,111
228846,8
228846,67
228846,60
228846,105
228846,194
228846,285
228846,213
228846,138
228846,15
228846,220
228846,96
228846,42
228846,154
228846,109
228846,32
228846,47
228846,155
144110,1
144110,2
144110,3
144110,10
144110,34
144110,4
144110,35
144110,36
144110,21
144110,58
144110,13
144110,37
144110,8
144110,87
144110,159
144110,91
144110,26
144110,70
144110,15
144110,119
144110,40
144110,41
144110,51
144110,305
144110,153
144110,42
144110,154
144110,76
144110,32
247849,20
247849,2
247849,3
247849,4
247849,21
247849,5
247849,23
247849,24
247849,8
247849,32
247849,33
46332,77
46332,2
46332,3
46332,10
46332,4
46332,35
46332,48
46332,58
46332,202
46332,49
46332,148
46332,61
46332,203
46332,204
46332,83
46332,190
46332,40
46332,53
46332,42
46332,109
46332,76
290170,54
290170,2
290170,3
290170,10
290170,4
290170,58
290170,55
290170,136
290170,116
290170,8
290170,137
290170,31
290170,192
225764,54
225764,2
225764,3
225764,10
225764,34
225764,4
225764,36
225764,58
225764,49
225764,119
225764,231
225764,53
261192,2
261192,3
261192,10
261192,4
261192,80
261192,59
261192,8
261192,82
261192,53
261192,85
261192,65
477471,2
477471,3
477471,10
477471,34
477471,4
477471,35
477471,166
477471,58
477471,59
477471,157
477471,167
477471,8
477471,82
477471,15
477471,119
477471,92
477471,72
477471,73
477471,53
477471,208
477471,262
477471,31
477471,224
477471,42
477471,154
477471,65
224978,1
224978,2
224978,3
224978,10
224978,4
224978,48
224978,136
224978,8
224978,137
224978,15
224978,33
356484,146
356484,1
356484,2
356484,3
356484,10
356484,34
356484,4
356484,58
356484,174
356484,215
356484,26
356484,27
356484,15
356484,31
332905,1
332905,2
332905,3
332905,4
332905,22
332905,240
332905,25
332905,316
332905,15
332905,16
332905,28
332905,29
332905,30
332905,17
332905,44
332905,18
23313,77
23313,2
23313,3
23313,4
23313,6
23313,7
23313,78
23313,9
23313,15
23313,32
23313,65
87002,54
87002,2
87002,3
87002,34
87002,4
87002,240
87002,238
87002,88
87002,26
87002,15
224468,54
224468,2
224468,3
224468,10
224468,4
224468,35
224468,58
224468,136
224468,59
224468,129
224468,38
224468,329
224468,137
224468,62
224468,15
224468,40
224468,53
224468,42
224468,76
327967,54
327967,2
327967,3
327967,4
327967,7
327967,8
373530,20
373530,2
373530,3
373530,34
373530,4
373530,35
373530,36
373530,21
373530,11
373530,22
373530,5
373530,94
373530,98
373530,258
373530,8
373530,259
373530,60
373530,25
373530,255
373530,15
373530,16
373530,28
373530,29
373530,17
373530,44
373530,18
373530,32
175499,54
175499,2
175499,3
175499,10
175499,4
175499,35
175499,156
175499,58
175499,136
175499,59
175499,157
175499,129
175499,8
175499,87
175499,60
175499,61
175499,38
175499,82
175499,15
175499,119
175499,189
175499,28
175499,40
175499,44
175499,18
175499,53
175499,31
175499,42
175499,76
101054,1
101054,2
101054,3
101054,10
101054,4
101054,22
101054,94
101054,58
101054,111
101054,25
101054,112
101054,15
101054,16
101054,29
101054,30
101054,106
101054,17
101054,107
101054,18
101054,114
439320,3
439320,4
439320,149
439320,90
439320,8
439320,26
439320,15
439320,152
439320,33
439320,298
120403,2
120403,3
120403,10
120403,34
120403,4
120403,36
120403,11
120403,22
120403,303
120403,295
120403,90
120403,13
120403,37
120403,25
120403,15
120403,28
120403,29
120403,30
120403,44
120403,18
120403,97
120403,342
120403,65
45745,20
45745,2
45745,3
45745,10
45745,4
45745,11
45745,12
45745,136
45745,8
45745,68
45745,267
45745,15
45745,16
45745,17
45745,18
45745,76
45745,33
135407,54
135407,2
135407,3
135407,4
135407,103
135407,7
135407,8
135407,9
135407,46
135407,15
135407,32
294221,1
294221,2
294221,3
294221,10
294221,34
294221,4
294221,80
294221,12
294221,136
294221,66
294221,13
294221,8
294221,67
294221,267
294221,137
306910,54
306910,2
306910,3
306910,10
306910,4
306910,22
306910,240
306910,59
306910,13
306910,25
306910,82
306910,70
306910,15
306910,16
306910,29
306910,30
306910,17
306910,18
306910,53
306910,208
306910,227
306910,76
450171,2
450171,3
450171,10
450171,4
450171,140
450171,8
450171,27
450171,15
450171,28
450171,29
450171,44
450171,141
450171,18
450171,31
450171,33
450171,65
450171,298
298499,1
298499,2
298499,3
298499,10
298499,4
298499,22
298499,58
298499,111
298499,25
298499,15
298499,28
298499,29
298499,30
298499,17
298499,44
298499,164
298499,18
298499,114
11555,77
11555,2
11555,3
11555,10
11555,4
11555,35
11555,58
11555,90
11555,66
11555,178
11555,129
11555,121
11555,8
11555,60
11555,130
11555,15
11555,76
11555,123
160854,20
160854,2
160854,3
160854,4
160854,35
160854,90
160854,121
160854,8
160854,87
160854,60
160854,61
160854,81
160854,110
160854,369
160854,15
160854,83
160854,28
160854,84
160854,207
160854,370
160854,51
160854,107
160854,18
160854,42
160854,76
160854,123
302845,2
302845,3
302845,4
302845,7
302845,178
302845,78
445900,20
445900,2
445900,3
445900,4
445900,5
445900,149
445900,90
445900,8
445900,87
445900,51
445900,152
445900,182
445900,33
211903,1
211903,2
211903,3
211903,4
211903,7
211903,48
211903,195
211903,9
211903,46
211903,15
461756,20
461756,2
461756,3
461756,10
461756,4
461756,11
461756,94
461756,55
461756,13
461756,15
461756,28
461756,29
461756,30
461756,17
461756,44
461756,18
461756,127
461756,371
448857,54
448857,2
448857,3
448857,4
448857,11
448857,5
448857,7
448857,8
448857,78
448857,15
448857,16
448857,18
448857,33
19054,54
19054,2
19054,3
19054,10
19054,34
19054,4
19054,35
19054,36
19054,58
19054,202
19054,116
19054,37
19054,161
19054,162
19054,8
19054,26
19054,203
19054,70
19054,15
19054,119
19054,40
19054,31
19054,192
19054,42
19054,76
409846,1
409846,2
409846,3
409846,4
409846,140
409846,289
409846,211
487911,2
487911,3
487911,10
487911,34
487911,4
487911,35
487911,36
487911,5
487911,160
487911,7
487911,136
487911,66
487911,8
487911,61
487911,151
487911,101
487911,247
487911,65
487911,372
27315,270
27315,54
27315,2
27315,3
27315,10
27315,34
27315,4
27315,35
27315,11
27315,22
27315,58
27315,55
27315,124
27315,115
27315,13
27315,263
27315,67
27315,70
27315,15
27315,119
27315,16
27315,28
27315,30
27315,40
27315,51
27315,44
27315,18
27315,53
27315,42
27315,76
65115,77
65115,2
65115,3
65115,10
65115,4
65115,11
65115,5
65115,55
65115,13
65115,8
65115,70
65115,15
65115,16
65115,18
65115,227
65115,76
65115,65
124349,1
124349,2
124349,3
124349,34
124349,4
124349,36
124349,5
124349,6
124349,7
124349,37
124349,8
124349,87
124349,38
124349,9
124349,15
124349,73
124349,52
55303,77
55303,2
55303,3
55303,10
55303,4
55303,35
55303,58
55303,225
55303,178
55303,121
55303,150
55303,81
55303,15
55303,84
55303,53
55303,42
55303,76
55303,123
64117,54
64117,2
64117,3
64117,4
64117,58
64117,329
64117,15
64117,119
64117,17
64117,18
49294,54
49294,2
49294,3
49294,10
49294,34
49294,4
49294,22
49294,58
49294,55
49294,116
49294,13
49294,263
49294,8
49294,67
49294,25
49294,26
49294,70
49294,15
49294,16
49294,28
49294,29
49294,30
49294,44
49294,18
49294,31
49294,76
97902,2
97902,3
97902,4
97902,7
97902,129
97902,78
97902,15
97902,76
97902,65
24018,1
24018,2
24018,3
24018,10
24018,4
24018,12
24018,136
24018,66
24018,13
24018,8
24018,137
24018,15
24018,101
24018,247
3852,2
3852,3
3852,10
3852,4
3852,35
3852,7
3852,66
3852,129
3852,61
3852,78
3852,15
3852,189
3852,16
3852,18
3852,76
3852,32
3852,65
112559,54
112559,2
112559,3
112559,10
112559,4
112559,35
112559,48
112559,58
112559,202
112559,26
112559,15
112559,16
112559,50
112559,229
112559,348
112559,18
112559,109
129629,2
129629,3
129629,10
129629,34
129629,4
129629,268
129629,11
129629,5
129629,80
129629,66
129629,8
129629,89
129629,15
129629,16
129629,18
129629,170
129629,171
129629,65
59837,20
59837,2
59837,3
59837,10
59837,4
59837,35
59837,5
59837,80
59837,66
59837,8
59837,260
59837,15
59837,71
59837,42
59837,154
100362,2
100362,3
100362,4
100362,22
100362,240
100362,8
100362,87
100362,159
100362,25
100362,15
100362,16
100362,28
100362,29
100362,30
100362,17
100362,44
100362,18
100362,65
422404,1
422404,2
422404,3
422404,4
422404,5
422404,80
422404,8
422404,89
422404,33
186356,1
186356,2
186356,3
186356,10
186356,4
186356,7
186356,66
186356,8
186356,87
186356,260
186356,313
186356,47
186356,173
186356,33
227280,2
227280,3
227280,34
227280,4
227280,22
227280,214
227280,140
227280,8
227280,67
227280,186
227280,15
227280,65
66251,20
66251,2
66251,3
66251,10
66251,34
66251,4
66251,35
66251,23
66251,24
66251,48
66251,195
66251,136
66251,66
66251,8
66251,67
66251,147
66251,68
66251,87
66251,232
66251,287
66251,26
66251,265
66251,27
66251,15
66251,16
66251,28
66251,84
66251,51
66251,44
66251,18
66251,134
66251,31
66251,96
66251,42
66251,43
66251,76
66251,47
66251,173
66251,33
66251,97
3450,20
3450,2
3450,3
3450,10
3450,4
3450,35
3450,11
3450,22
3450,5
3450,98
3450,66
3450,8
3450,25
3450,255
3450,339
3450,15
3450,16
3450,28
3450,29
3450,30
3450,18
3450,170
3450,171
3450,32
3450,47
3450,173
288861,20
288861,2
288861,3
288861,10
288861,34
288861,4
288861,35
288861,21
288861,11
288861,5
288861,98
288861,136
288861,8
288861,67
288861,239
288861,61
288861,26
288861,373
288861,70
288861,15
288861,16
288861,28
288861,30
288861,17
